Tr,a,i,j,k,t 
0,1,1,7,8,45 
0,1,1,8,1,45 
0,1,1,8,2,45 
0,1,1,8,3,45 
0,1,1,8,4,45 
0,1,1,8,5,45 
0,1,1,8,6,45 
0,1,1,8,7,45 
0,1,1,8,8,45 
0,1,1,9,1,45 
0,1,1,9,2,45 
0,1,1,9,3,45 
0,1,1,9,4,45 
0,1,1,9,5,45 
0,1,1,9,6,45 
0,1,1,9,7,45 
0,1,1,9,8,45 
0,1,1,10,1,45 
0,1,1,10,2,45 
0,1,1,10,3,45 
0,1,1,10,4,45 
0,1,1,10,5,45 
0,1,1,10,6,45 
0,1,1,10,7,45 
0,1,1,10,8,45 
0,1,1,11,1,45 
0,1,1,11,2,45 
0,1,1,11,3,45 
0,1,1,11,4,45 
0,1,1,11,5,45 
0,1,1,11,6,45 
0,1,1,11,7,45 
0,1,1,11,8,45 
0,1,1,12,1,45 
0,1,1,12,2,45 
0,1,1,12,3,45 
0,1,1,12,4,45 
0,1,1,12,5,45 
0,1,1,12,6,45 
0,1,1,12,7,45 
0,1,1,12,8,45 
0,1,1,13,1,45 
0,1,1,13,2,45 
0,1,1,13,3,45 
0,1,1,13,4,45 
0,1,1,13,5,45 
0,1,1,13,6,45 
0,1,1,13,7,45 
0,1,1,13,8,45 
0,1,1,14,1,45 
0,1,1,14,2,45 
0,1,1,14,3,45 
0,1,1,14,4,45 
0,1,1,14,5,45 
0,1,1,14,6,45 
0,1,1,14,7,45 
0,1,1,14,8,45 
0,1,1,15,1,45 
0,1,1,15,2,45 
0,1,1,15,3,45 
0,1,1,15,4,45 
0,1,1,15,5,45 
0,1,1,15,6,45 
0,1,1,15,7,45 
0,1,1,15,8,45 
0,1,1,16,1,45 
0,1,1,16,2,45 
0,1,1,16,3,45 
0,1,1,16,4,45 
0,1,1,16,5,45 
0,1,1,16,6,45 
0,1,1,16,7,45 
0,1,1,16,8,45 
0,1,1,17,1,45 
0,1,1,17,2,45 
0,1,1,17,3,45 
0,1,1,17,4,45 
0,1,1,17,5,45 
0,1,1,17,6,45 
0,1,1,17,7,45 
0,1,1,17,8,45 
0,1,1,18,1,45 
0,1,1,18,2,45 
0,1,1,18,3,45 
0,1,1,18,4,45 
0,1,1,18,5,45 
0,1,1,18,6,45 
0,1,1,18,7,45 
0,1,1,18,8,45 
0,1,1,19,1,45 
0,1,1,19,2,45 
0,1,1,19,3,45 
0,1,1,19,4,45 
0,1,1,19,5,45 
0,1,1,19,6,45 
0,1,1,19,7,45 
0,1,1,19,8,45 
0,1,1,20,1,45 
0,1,1,20,2,45 
0,1,1,20,3,45 
0,1,1,20,4,45 
0,1,1,20,5,45 
0,1,1,20,6,45 
0,1,1,20,7,45 
0,1,1,20,8,45 
0,2,1,1,1,45 
0,2,1,1,2,45 
0,2,1,1,3,45 
0,2,1,1,4,45 
0,2,1,1,5,45 
0,2,1,1,6,45 
0,2,1,1,7,45 
0,2,1,1,8,45 
0,2,1,2,1,45 
0,2,1,2,2,45 
0,2,1,2,3,45 
0,2,1,2,4,45 
0,2,1,2,5,45 
0,2,1,2,6,45 
0,2,1,2,7,45 
0,2,1,2,8,45 
0,2,1,3,1,45 
0,2,1,3,2,45 
0,2,1,3,3,45 
0,2,1,3,4,45 
0,2,1,3,5,45 
0,2,1,3,6,45 
0,2,1,3,7,45 
0,2,1,3,8,45 
0,2,1,4,1,45 
0,2,1,4,2,45 
0,2,1,4,3,45 
0,2,1,4,4,45 
0,2,1,4,5,45 
0,2,1,4,6,45 
0,2,1,4,7,45 
0,2,1,4,8,45 
0,2,1,5,1,45 
0,2,1,5,2,45 
0,2,1,5,3,45 
0,2,1,5,4,45 
0,2,1,5,5,45 
0,2,1,5,6,45 
0,2,1,5,7,45 
0,2,1,5,8,45 
0,2,1,6,1,45 
0,2,1,6,2,45 
0,2,1,6,3,45 
0,2,1,6,4,45 
0,2,1,6,5,45 
0,2,1,6,6,45 
0,2,1,6,7,45 
0,2,1,6,8,45 
0,2,1,7,1,45 
0,2,1,7,2,45 
0,2,1,7,3,45 
0,2,1,7,4,45 
0,2,1,7,5,45 
0,2,1,7,6,45 
0,2,1,7,7,45 
0,2,1,7,8,45 
0,2,1,8,1,45 
0,2,1,8,2,45 
0,2,1,8,3,45 
0,2,1,8,4,45 
0,2,1,8,5,45 
0,2,1,8,6,45 
0,2,1,8,7,45 
0,2,1,8,8,45 
0,2,1,9,1,45 
0,2,1,9,2,45 
0,2,1,9,3,45 
0,2,1,9,4,45 
0,2,1,9,5,45 
0,2,1,9,6,45 
0,2,1,9,7,45 
0,2,1,9,8,45 
0,2,1,10,1,45 
0,2,1,10,2,45 
0,2,1,10,3,45 
0,2,1,10,4,45 
0,2,1,10,5,45 
0,2,1,10,6,45 
0,2,1,10,7,45 
0,2,1,10,8,45 
0,2,1,11,1,45 
0,2,1,11,2,45 
0,2,1,11,3,45 
0,2,1,11,4,45 
0,2,1,11,5,45 
0,2,1,11,6,45 
0,2,1,11,7,45 
0,2,1,11,8,45 
0,2,1,12,1,45 
0,2,1,12,2,45 
0,2,1,12,3,45 
0,2,1,12,4,45 
0,2,1,12,5,45 
0,2,1,12,6,45 
0,2,1,12,7,45 
0,2,1,12,8,45 
0,2,1,13,1,45 
0,2,1,13,2,45 
0,2,1,13,3,45 
0,2,1,13,4,45 
0,2,1,13,5,45 
0,2,1,13,6,45 
0,2,1,13,7,45 
0,2,1,13,8,45 
0,2,1,14,1,45 
0,2,1,14,2,45 
0,2,1,14,3,45 
0,2,1,14,4,45 
0,2,1,14,5,45 
0,2,1,14,6,45 
0,2,1,14,7,45 
0,2,1,14,8,45 
0,2,1,15,1,45 
0,2,1,15,2,45 
0,2,1,15,3,45 
0,2,1,15,4,45 
0,2,1,15,5,45 
0,2,1,15,6,45 
0,2,1,15,7,45 
0,2,1,15,8,45 
0,2,1,16,1,45 
0,2,1,16,2,45 
0,2,1,16,3,45 
0,2,1,16,4,45 
0,2,1,16,5,45 
0,2,1,16,6,45 
0,2,1,16,7,45 
0,2,1,16,8,45 
0,2,1,17,1,45 
0,2,1,17,2,45 
0,2,1,17,3,45 
0,2,1,17,4,45 
0,2,1,17,5,45 
0,2,1,17,6,45 
0,2,1,17,7,45 
0,2,1,17,8,45 
0,2,1,18,1,45 
0,2,1,18,2,45 
0,2,1,18,3,45 
0,2,1,18,4,45 
0,2,1,18,5,45 
0,2,1,18,6,45 
0,2,1,18,7,45 
0,2,1,18,8,45 
0,2,1,19,1,45 
0,2,1,19,2,45 
0,2,1,19,3,45 
0,2,1,19,4,45 
0,2,1,19,5,45 
0,2,1,19,6,45 
0,2,1,19,7,45 
0,2,1,19,8,45 
0,2,1,20,1,45 
0,2,1,20,2,45 
0,2,1,20,3,45 
0,2,1,20,4,45 
0,2,1,20,5,45 
0,2,1,20,6,45 
0,2,1,20,7,45 
0,2,1,20,8,45 
0,3,1,1,1,45 
0,3,1,1,2,45 
0,3,1,1,3,45 
0,3,1,1,4,45 
0,3,1,1,5,45 
0,3,1,1,6,45 
0,3,1,1,7,45 
0,3,1,1,8,45 
0,3,1,2,1,45 
0,3,1,2,2,45 
0,3,1,2,3,45 
0,3,1,2,4,45 
0,3,1,2,5,45 
0,3,1,2,6,45 
0,3,1,2,7,45 
0,3,1,2,8,45 
0,3,1,3,1,45 
0,3,1,3,2,45 
0,3,1,3,3,45 
0,3,1,3,4,45 
0,3,1,3,5,45 
0,3,1,3,6,45 
0,3,1,3,7,45 
0,3,1,3,8,45 
0,3,1,4,1,45 
0,3,1,4,2,45 
0,3,1,4,3,45 
0,3,1,4,4,45 
0,3,1,4,5,45 
0,3,1,4,6,45 
0,3,1,4,7,45 
0,3,1,4,8,45 
0,3,1,5,1,45 
0,3,1,5,2,45 
0,3,1,5,3,45 
0,3,1,5,4,45 
0,3,1,5,5,45 
0,3,1,5,6,45 
0,3,1,5,7,45 
0,3,1,5,8,45 
0,3,1,6,1,45 
0,3,1,6,2,45 
0,3,1,6,3,45 
0,3,1,6,4,45 
0,3,1,6,5,45 
0,3,1,6,6,45 
0,3,1,6,7,45 
0,3,1,6,8,45 
0,3,1,7,1,45 
0,3,1,7,2,45 
0,3,1,7,3,45 
0,3,1,7,4,45 
0,3,1,7,5,45 
0,3,1,7,6,45 
0,3,1,7,7,45 
0,3,1,7,8,45 
0,3,1,8,1,45 
0,3,1,8,2,45 
0,3,1,8,3,45 
0,3,1,8,4,45 
0,3,1,8,5,45 
0,3,1,8,6,45 
0,3,1,8,7,45 
0,3,1,8,8,45 
0,3,1,9,1,45 
0,3,1,9,2,45 
0,3,1,9,3,45 
0,3,1,9,4,45 
0,3,1,9,5,45 
0,3,1,9,6,45 
0,3,1,9,7,45 
0,3,1,9,8,45 
0,3,1,10,1,45 
0,3,1,10,2,45 
0,3,1,10,3,45 
0,3,1,10,4,45 
0,3,1,10,5,45 
0,3,1,10,6,45 
0,3,1,10,7,45 
0,3,1,10,8,45 
0,3,1,11,1,45 
0,3,1,11,2,45 
0,3,1,11,3,45 
0,3,1,11,4,45 
0,3,1,11,5,45 
0,3,1,11,6,45 
0,3,1,11,7,45 
0,3,1,11,8,45 
0,3,1,12,1,45 
0,3,1,12,2,45 
0,3,1,12,3,45 
0,3,1,12,4,45 
0,3,1,12,5,45 
0,3,1,12,6,45 
0,3,1,12,7,45 
0,3,1,12,8,45 
0,3,1,13,1,45 
0,3,1,13,2,45 
0,3,1,13,3,45 
0,3,1,13,4,45 
0,3,1,13,5,45 
0,3,1,13,6,45 
0,3,1,13,7,45 
0,3,1,13,8,45 
0,3,1,14,1,45 
0,3,1,14,2,45 
0,3,1,14,3,45 
0,3,1,14,4,45 
0,3,1,14,5,45 
0,3,1,14,6,45 
0,3,1,14,7,45 
0,3,1,14,8,45 
0,3,1,15,1,45 
0,3,1,15,2,45 
0,3,1,15,3,45 
0,3,1,15,4,45 
0,3,1,15,5,45 
0,3,1,15,6,45 
0,3,1,15,7,45 
0,3,1,15,8,45 
0,3,1,16,1,45 
0,3,1,16,2,45 
0,3,1,16,3,45 
0,3,1,16,4,45 
0,3,1,16,5,45 
0,3,1,16,6,45 
0,3,1,16,7,45 
0,3,1,16,8,45 
0,3,1,17,1,45 
0,3,1,17,2,45 
0,3,1,17,3,45 
0,3,1,17,4,45 
0,3,1,17,5,45 
0,3,1,17,6,45 
0,3,1,17,7,45 
0,3,1,17,8,45 
0,3,1,18,1,45 
0,3,1,18,2,45 
0,3,1,18,3,45 
0,3,1,18,4,45 
0,3,1,18,5,45 
0,3,1,18,6,45 
0,3,1,18,7,45 
0,3,1,18,8,45 
0,3,1,19,1,45 
0,3,1,19,2,45 
0,3,1,19,3,45 
0,3,1,19,4,45 
0,3,1,19,5,45 
0,3,1,19,6,45 
0,3,1,19,7,45 
0,3,1,19,8,45 
0,3,1,20,1,45 
0,3,1,20,2,45 
0,3,1,20,3,45 
0,3,1,20,4,45 
0,3,1,20,5,45 
0,3,1,20,6,45 
0,3,1,20,7,45 
0,3,1,20,8,45 
0,4,1,1,1,45 
0,4,1,1,2,45 
0,4,1,1,3,45 
0,4,1,1,4,45 
0,4,1,1,5,45 
0,4,1,1,6,45 
0,4,1,1,7,45 
0,4,1,1,8,45 
0,4,1,2,1,45 
0,4,1,2,2,45 
0,4,1,2,3,45 
0,4,1,2,4,45 
0,4,1,2,5,45 
0,4,1,2,6,45 
0,4,1,2,7,45 
0,4,1,2,8,45 
0,4,1,3,1,45 
0,4,1,3,2,45 
0,4,1,3,3,45 
0,4,1,3,4,45 
0,4,1,3,5,45 
0,4,1,3,6,45 
0,4,1,3,7,45 
0,4,1,3,8,45 
0,4,1,4,1,45 
0,4,1,4,2,45 
0,4,1,4,3,45 
0,4,1,4,4,45 
0,4,1,4,5,45 
0,4,1,4,6,45 
0,4,1,4,7,45 
0,4,1,4,8,45 
0,4,1,5,1,45 
0,4,1,5,2,45 
0,4,1,5,3,45 
0,4,1,5,4,45 
0,4,1,5,5,45 
0,4,1,5,6,45 
0,4,1,5,7,45 
0,4,1,5,8,45 
0,4,1,6,1,45 
0,4,1,6,2,45 
0,4,1,6,3,45 
0,4,1,6,4,45 
0,4,1,6,5,45 
0,4,1,6,6,45 
0,4,1,6,7,45 
0,4,1,6,8,45 
0,4,1,7,1,45 
0,4,1,7,2,45 
0,4,1,7,3,45 
0,4,1,7,4,45 
0,4,1,7,5,45 
0,4,1,7,6,45 
0,4,1,7,7,45 
0,4,1,7,8,45 
0,4,1,8,1,45 
0,4,1,8,2,45 
0,4,1,8,3,45 
0,4,1,8,4,45 
0,4,1,8,5,45 
0,4,1,8,6,45 
0,4,1,8,7,45 
0,4,1,8,8,45 
0,4,1,9,1,45 
0,4,1,9,2,45 
0,4,1,9,3,45 
0,4,1,9,4,45 
0,4,1,9,5,45 
0,4,1,9,6,45 
0,4,1,9,7,45 
0,4,1,9,8,45 
0,4,1,10,1,45 
0,4,1,10,2,45 
0,4,1,10,3,45 
0,4,1,10,4,45 
0,4,1,10,5,45 
0,4,1,10,6,45 
0,4,1,10,7,45 
0,4,1,10,8,45 
0,4,1,11,1,45 
0,4,1,11,2,45 
0,4,1,11,3,45 
0,4,1,11,4,45 
0,4,1,11,5,45 
0,4,1,11,6,45 
0,4,1,11,7,45 
0,4,1,11,8,45 
0,4,1,12,1,45 
0,4,1,12,2,45 
0,4,1,12,3,45 
0,4,1,12,4,45 
0,4,1,12,5,45 
0,4,1,12,6,45 
0,4,1,12,7,45 
0,4,1,12,8,45 
0,4,1,13,1,45 
0,4,1,13,2,45 
0,4,1,13,3,45 
0,4,1,13,4,45 
0,4,1,13,5,45 
0,4,1,13,6,45 
0,4,1,13,7,45 
0,4,1,13,8,45 
0,4,1,14,1,45 
0,4,1,14,2,45 
0,4,1,14,3,45 
0,4,1,14,4,45 
0,4,1,14,5,45 
0,4,1,14,6,45 
0,4,1,14,7,45 
0,4,1,14,8,45 
0,4,1,15,1,45 
0,4,1,15,2,45 
0,4,1,15,3,45 
0,4,1,15,4,45 
0,4,1,15,5,45 
0,4,1,15,6,45 
0,4,1,15,7,45 
0,4,1,15,8,45 
0,4,1,16,1,45 
0,4,1,16,2,45 
0,4,1,16,3,45 
0,4,1,16,4,45 
0,4,1,16,5,45 
0,4,1,16,6,45 
0,4,1,16,7,45 
0,4,1,16,8,45 
0,4,1,17,1,45 
0,4,1,17,2,45 
0,4,1,17,3,45 
0,4,1,17,4,45 
0,4,1,17,5,45 
0,4,1,17,6,45 
0,4,1,17,7,45 
0,4,1,17,8,45 
0,4,1,18,1,45 
0,4,1,18,2,45 
0,4,1,18,3,45 
0,4,1,18,4,45 
0,4,1,18,5,45 
0,4,1,18,6,45 
0,4,1,18,7,45 
0,4,1,18,8,45 
0,4,1,19,1,45 
0,4,1,19,2,45 
0,4,1,19,3,45 
0,4,1,19,4,45 
0,4,1,19,5,45 
0,4,1,19,6,45 
0,4,1,19,7,45 
0,4,1,19,8,45 
0,4,1,20,1,45 
0,4,1,20,2,45 
0,4,1,20,3,45 
0,4,1,20,4,45 
0,4,1,20,5,45 
0,4,1,20,6,45 
0,4,1,20,7,45 
0,4,1,20,8,45 
0,5,1,1,1,45 
0,5,1,1,2,45 
0,5,1,1,3,45 
0,5,1,1,4,45 
0,5,1,1,5,45 
0,5,1,1,6,45 
0,5,1,1,7,45 
0,5,1,1,8,45 
0,5,1,2,1,45 
0,5,1,2,2,45 
0,5,1,2,3,45 
0,5,1,2,4,45 
0,5,1,2,5,45 
0,5,1,2,6,45 
0,5,1,2,7,45 
0,5,1,2,8,45 
0,5,1,3,1,45 
0,5,1,3,2,45 
0,5,1,3,3,45 
0,5,1,3,4,45 
0,5,1,3,5,45 
0,5,1,3,6,45 
0,5,1,3,7,45 
0,5,1,3,8,45 
0,5,1,4,1,45 
0,5,1,4,2,45 
0,5,1,4,3,45 
0,5,1,4,4,45 
0,5,1,4,5,45 
0,5,1,4,6,45 
0,5,1,4,7,45 
0,5,1,4,8,45 
0,5,1,5,1,45 
0,5,1,5,2,45 
0,5,1,5,3,45 
0,5,1,5,4,45 
0,5,1,5,5,45 
0,5,1,5,6,45 
0,5,1,5,7,45 
0,5,1,5,8,45 
0,5,1,6,1,45 
0,5,1,6,2,45 
0,5,1,6,3,45 
0,5,1,6,4,45 
0,5,1,6,5,45 
0,5,1,6,6,45 
0,5,1,6,7,45 
0,5,1,6,8,45 
0,5,1,7,1,45 
0,5,1,7,2,45 
0,5,1,7,3,45 
0,5,1,7,4,45 
0,5,1,7,5,45 
0,5,1,7,6,45 
0,5,1,7,7,45 
0,5,1,7,8,45 
0,5,1,8,1,45 
0,5,1,8,2,45 
0,5,1,8,3,45 
0,5,1,8,4,45 
0,5,1,8,5,45 
0,5,1,8,6,45 
0,5,1,8,7,45 
0,5,1,8,8,45 
0,5,1,9,1,45 
0,5,1,9,2,45 
0,5,1,9,3,45 
0,5,1,9,4,45 
0,5,1,9,5,45 
0,5,1,9,6,45 
0,5,1,9,7,45 
0,5,1,9,8,45 
0,5,1,10,1,45 
0,5,1,10,2,45 
0,5,1,10,3,45 
0,5,1,10,4,45 
0,5,1,10,5,45 
0,5,1,10,6,45 
0,5,1,10,7,45 
0,5,1,10,8,45 
0,5,1,11,1,45 
0,5,1,11,2,45 
0,5,1,11,3,45 
0,5,1,11,4,45 
0,5,1,11,5,45 
0,5,1,11,6,45 
0,5,1,11,7,45 
0,5,1,11,8,45 
0,5,1,12,1,45 
0,5,1,12,2,45 
0,5,1,12,3,45 
0,5,1,12,4,45 
0,5,1,12,5,45 
0,5,1,12,6,45 
0,5,1,12,7,45 
0,5,1,12,8,45 
0,5,1,13,1,45 
0,5,1,13,2,45 
0,5,1,13,3,45 
0,5,1,13,4,45 
0,5,1,13,5,45 
0,5,1,13,6,45 
0,5,1,13,7,45 
0,5,1,13,8,45 
0,5,1,14,1,45 
0,5,1,14,2,45 
0,5,1,14,3,45 
0,5,1,14,4,45 
0,5,1,14,5,45 
0,5,1,14,6,45 
0,5,1,14,7,45 
0,5,1,14,8,45 
0,5,1,15,1,45 
0,5,1,15,2,45 
0,5,1,15,3,45 
0,5,1,15,4,45 
0,5,1,15,5,45 
0,5,1,15,6,45 
0,5,1,15,7,45 
0,5,1,15,8,45 
0,5,1,16,1,45 
0,5,1,16,2,45 
0,5,1,16,3,45 
0,5,1,16,4,45 
0,5,1,16,5,45 
0,5,1,16,6,45 
0,5,1,16,7,45 
0,5,1,16,8,45 
0,5,1,17,1,45 
0,5,1,17,2,45 
0,5,1,17,3,45 
0,5,1,17,4,45 
0,5,1,17,5,45 
0,5,1,17,6,45 
0,5,1,17,7,45 
0,5,1,17,8,45 
0,5,1,18,1,45 
0,5,1,18,2,45 
0,5,1,18,3,45 
0,5,1,18,4,45 
0,5,1,18,5,45 
0,5,1,18,6,45 
0,5,1,18,7,45 
0,5,1,18,8,45 
0,5,1,19,1,45 
0,5,1,19,2,45 
0,5,1,19,3,45 
0,5,1,19,4,45 
0,5,1,19,5,45 
0,5,1,19,6,45 
0,5,1,19,7,45 
0,5,1,19,8,45 
0,5,1,20,1,45 
0,5,1,20,2,45 
0,5,1,20,3,45 
0,5,1,20,4,45 
0,5,1,20,5,45 
0,5,1,20,6,45 
0,5,1,20,7,45 
0,5,1,20,8,45 
0,6,1,1,1,45 
0,6,1,1,2,45 
0,6,1,1,3,45 
0,6,1,1,4,45 
0,6,1,1,5,45 
0,6,1,1,6,45 
0,6,1,1,7,45 
0,6,1,1,8,45 
0,6,1,2,1,45 
0,6,1,2,2,45 
0,6,1,2,3,45 
0,6,1,2,4,45 
0,6,1,2,5,45 
0,6,1,2,6,45 
0,6,1,2,7,45 
0,6,1,2,8,45 
0,6,1,3,1,45 
0,6,1,3,2,45 
0,6,1,3,3,45 
0,6,1,3,4,45 
0,6,1,3,5,45 
0,6,1,3,6,45 
0,6,1,3,7,45 
0,6,1,3,8,45 
0,6,1,4,1,45 
0,6,1,4,2,45 
0,6,1,4,3,45 
0,6,1,4,4,45 
0,6,1,4,5,45 
0,6,1,4,6,45 
0,6,1,4,7,45 
0,6,1,4,8,45 
0,6,1,5,1,45 
0,6,1,5,2,45 
0,6,1,5,3,45 
0,6,1,5,4,45 
0,6,1,5,5,45 
0,6,1,5,6,45 
0,6,1,5,7,45 
0,6,1,5,8,45 
0,6,1,6,1,45 
0,6,1,6,2,45 
0,6,1,6,3,45 
0,6,1,6,4,45 
0,6,1,6,5,45 
0,6,1,6,6,45 
0,6,1,6,7,45 
0,6,1,6,8,45 
0,6,1,7,1,45 
0,6,1,7,2,45 
0,6,1,7,3,45 
0,6,1,7,4,45 
0,6,1,7,5,45 
0,6,1,7,6,45 
0,6,1,7,7,45 
0,6,1,7,8,45 
0,6,1,8,1,45 
0,6,1,8,2,45 
0,6,1,8,3,45 
0,6,1,8,4,45 
0,6,1,8,5,45 
0,6,1,8,6,45 
0,6,1,8,7,45 
0,6,1,8,8,45 
0,6,1,9,1,45 
0,6,1,9,2,45 
0,6,1,9,3,45 
0,6,1,9,4,45 
0,6,1,9,5,45 
0,6,1,9,6,45 
0,6,1,9,7,45 
0,6,1,9,8,45 
0,6,1,10,1,45 
0,6,1,10,2,45 
0,6,1,10,3,45 
0,6,1,10,4,45 
0,6,1,10,5,45 
0,6,1,10,6,45 
0,6,1,10,7,45 
0,6,1,10,8,45 
0,6,1,11,1,45 
0,6,1,11,2,45 
0,6,1,11,3,45 
0,6,1,11,4,45 
0,6,1,11,5,45 
0,6,1,11,6,45 
0,6,1,11,7,45 
0,6,1,11,8,45 
0,6,1,12,1,45 
0,6,1,12,2,45 
0,6,1,12,3,45 
0,6,1,12,4,45 
0,6,1,12,5,45 
0,6,1,12,6,45 
0,6,1,12,7,45 
0,6,1,12,8,45 
0,6,1,13,1,45 
0,6,1,13,2,45 
0,6,1,13,3,45 
0,6,1,13,4,45 
0,6,1,13,5,45 
0,6,1,13,6,45 
0,6,1,13,7,45 
0,6,1,13,8,45 
0,6,1,14,1,45 
0,6,1,14,2,45 
0,6,1,14,3,45 
0,6,1,14,4,45 
0,6,1,14,5,45 
0,6,1,14,6,45 
0,6,1,14,7,45 
0,6,1,14,8,45 
0,6,1,15,1,45 
0,6,1,15,2,45 
0,6,1,15,3,45 
0,6,1,15,4,45 
0,6,1,15,5,45 
0,6,1,15,6,45 
0,6,1,15,7,45 
0,6,1,15,8,45 
0,6,1,16,1,45 
0,6,1,16,2,45 
0,6,1,16,3,45 
0,6,1,16,4,45 
0,6,1,16,5,45 
0,6,1,16,6,45 
0,6,1,16,7,45 
0,6,1,16,8,45 
0,6,1,17,1,45 
0,6,1,17,2,45 
0,6,1,17,3,45 
0,6,1,17,4,45 
0,6,1,17,5,45 
0,6,1,17,6,45 
0,6,1,17,7,45 
0,6,1,17,8,45 
0,6,1,18,1,45 
0,6,1,18,2,45 
0,6,1,18,3,45 
0,6,1,18,4,45 
0,6,1,18,5,45 
0,6,1,18,6,45 
0,6,1,18,7,45 
0,6,1,18,8,45 
0,6,1,19,1,45 
0,6,1,19,2,45 
0,6,1,19,3,45 
0,6,1,19,4,45 
0,6,1,19,5,45 
0,6,1,19,6,45 
0,6,1,19,7,45 
0,6,1,19,8,45 
0,6,1,20,1,45 
0,6,1,20,2,45 
0,6,1,20,3,45 
0,6,1,20,4,45 
0,6,1,20,5,45 
0,6,1,20,6,45 
0,6,1,20,7,45 
0,6,1,20,8,45 
0,7,1,1,1,45 
0,7,1,1,2,45 
0,7,1,1,3,45 
0,7,1,1,4,45 
0,7,1,1,5,45 
0,7,1,1,6,45 
0,7,1,1,7,45 
0,7,1,1,8,45 
0,7,1,2,1,45 
0,7,1,2,2,45 
0,7,1,2,3,45 
0,7,1,2,4,45 
0,7,1,2,5,45 
0,7,1,2,6,45 
0,7,1,2,7,45 
0,7,1,2,8,45 
0,7,1,3,1,45 
0,7,1,3,2,45 
0,7,1,3,3,45 
0,7,1,3,4,45 
0,7,1,3,5,45 
0,7,1,3,6,45 
0,7,1,3,7,45 
0,7,1,3,8,45 
0,7,1,4,1,45 
0,7,1,4,2,45 
0,7,1,4,3,45 
0,7,1,4,4,45 
0,7,1,4,5,45 
0,7,1,4,6,45 
0,7,1,4,7,45 
0,7,1,4,8,45 
0,7,1,5,1,45 
0,7,1,5,2,45 
0,7,1,5,3,45 
0,7,1,5,4,45 
0,7,1,5,5,45 
0,7,1,5,6,45 
0,7,1,5,7,45 
0,7,1,5,8,45 
0,7,1,6,1,45 
0,7,1,6,2,45 
0,7,1,6,3,45 
0,7,1,6,4,45 
0,7,1,6,5,45 
0,7,1,6,6,45 
0,7,1,6,7,45 
0,7,1,6,8,45 
0,7,1,7,1,45 
0,7,1,7,2,45 
0,7,1,7,3,45 
0,7,1,7,4,45 
0,7,1,7,5,45 
0,7,1,7,6,45 
0,7,1,7,7,45 
0,7,1,7,8,45 
0,7,1,8,1,45 
0,7,1,8,2,45 
0,7,1,8,3,45 
0,7,1,8,4,45 
0,7,1,8,5,45 
0,7,1,8,6,45 
0,7,1,8,7,45 
0,7,1,8,8,45 
0,7,1,9,1,45 
0,7,1,9,2,45 
0,7,1,9,3,45 
0,7,1,9,4,45 
0,7,1,9,5,45 
0,7,1,9,6,45 
0,7,1,9,7,45 
0,7,1,9,8,45 
0,7,1,10,1,45 
0,7,1,10,2,45 
0,7,1,10,3,45 
0,7,1,10,4,45 
0,7,1,10,5,45 
0,7,1,10,6,45 
0,7,1,10,7,45 
0,7,1,10,8,45 
0,7,1,11,1,45 
0,7,1,11,2,45 
0,7,1,11,3,45 
0,7,1,11,4,45 
0,7,1,11,5,45 
0,7,1,11,6,45 
0,7,1,11,7,45 
0,7,1,11,8,45 
0,7,1,12,1,45 
0,7,1,12,2,45 
0,7,1,12,3,45 
0,7,1,12,4,45 
0,7,1,12,5,45 
0,7,1,12,6,45 
0,7,1,12,7,45 
0,7,1,12,8,45 
0,7,1,13,1,45 
0,7,1,13,2,45 
0,7,1,13,3,45 
0,7,1,13,4,45 
0,7,1,13,5,45 
0,7,1,13,6,45 
0,7,1,13,7,45 
0,7,1,13,8,45 
0,7,1,14,1,45 
0,7,1,14,2,45 
0,7,1,14,3,45 
0,7,1,14,4,45 
0,7,1,14,5,45 
0,7,1,14,6,45 
0,7,1,14,7,45 
0,7,1,14,8,45 
0,7,1,15,1,45 
0,7,1,15,2,45 
0,7,1,15,3,45 
0,7,1,15,4,45 
0,7,1,15,5,45 
0,7,1,15,6,45 
0,7,1,15,7,45 
0,7,1,15,8,45 
0,7,1,16,1,45 
0,7,1,16,2,45 
0,7,1,16,3,45 
0,7,1,16,4,45 
0,7,1,16,5,45 
0,7,1,16,6,45 
0,7,1,16,7,45 
0,7,1,16,8,45 
0,7,1,17,1,45 
0,7,1,17,2,45 
0,7,1,17,3,45 
0,7,1,17,4,45 
0,7,1,17,5,45 
0,7,1,17,6,45 
0,7,1,17,7,45 
0,7,1,17,8,45 
0,7,1,18,1,45 
0,7,1,18,2,45 
0,7,1,18,3,45 
0,7,1,18,4,45 
0,7,1,18,5,45 
0,7,1,18,6,45 
0,7,1,18,7,45 
0,7,1,18,8,45 
0,7,1,19,1,45 
0,7,1,19,2,45 
0,7,1,19,3,45 
0,7,1,19,4,45 
0,7,1,19,5,45 
0,7,1,19,6,45 
0,7,1,19,7,45 
0,7,1,19,8,45 
0,7,1,20,1,45 
0,7,1,20,2,45 
0,7,1,20,3,45 
0,7,1,20,4,45 
0,7,1,20,5,45 
0,7,1,20,6,45 
0,7,1,20,7,45 
0,7,1,20,8,45 
0,8,1,1,1,45 
0,8,1,1,2,45 
0,8,1,1,3,45 
0,8,1,1,4,45 
0,8,1,1,5,45 
0,8,1,1,6,45 
0,8,1,1,7,45 
0,8,1,1,8,45 
0,8,1,2,1,45 
0,8,1,2,2,45 
